sourceTaxonName	sourceTaxonNameCommon	interactionTypeId	interactionTypeName	targetTaxonName	referenceCitation	referenceUrl
Lymantria monacha	Nun moth 	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Lymantria umbrosa	Hokkaido gypsy moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus saltuarius	Sakhalin pine sawyer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus sutor	Small white-marmorated longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus urussovii	Black fir sawyer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Tetropium fuscum	Brown spruce longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Larch	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Lymantria dispar asiatica	Asian gypsy moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Linden	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Anoplophora chinensis	Citrus longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Maples	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Anoplophora glabripennis	Asian longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Maples	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Spodoptera littoralis	Egyptian cottonworm	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Mulberry	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Spodoptera litura	Cotton cutworm 	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Mulberry	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Trichoferus campestris	Velvet longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Mulberry	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Aspidiotus rigidus	False coconut scale	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Bursaphelenchus cocophilus	Red ring nematode	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
 'Candidatus Phytoplasma palmae' 16Sr-IV 	Palm lethal yellowing	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Cocadviroid Coconut cadang-cadang viroid	Coconut cadang-cadang (CCCVd)	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Darna pallivitta 	Nettle caterpillar	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Haplaxius crudus	American palm cixiid	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Orthotomicus erosus	Mediterraneran pine engraver	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Paysandisia archon	South American palm borer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Raoiella indica 	Red palm mite	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Rhabdoscelus obscurus 	New Guinea sugarcane weevil	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Rhynchophorus ferrugineus	Red palm weevil	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Rhynchophorus palmarum 	South American palm weevil	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	New World palms/Palmetto	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Agrilus auroguttatus	Goldspotted oak borer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Agrilus biguttatus	Oak splendour beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Archips xylosteanus	Variegated golden tortrix	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Lymantria dispar asiatica	Asian gypsy moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Lymantria mathura	Rosy moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Massicus raddei	Mountain oak longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Phytophthora quercina	Oak decline	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Platypus quercivorus	Oak ambrosia beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Raffaelea quercivora	Japanese oak wilt	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Scolytus intricatus	European oak bark beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Spodoptera littoralis	Egyptian cottonworm	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Thaumetopoea processionea	Oak processionary moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Tortrix viridana	Green oak tortrix	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Trypodendron domesticum	European hardwood ambrosia beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Oak*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
 'Candidatus Phytoplasma australiense' 16SrXII-B	Australian grapevine yellows	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pawpaw	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Callidiellum villosulum	Brown fir longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
 'Candidatus Phytoplasma pini' 16SrXXI-A	Pine witches’ broom	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Chlorophorus strobilicola	Slender-banded pine cone longhorn beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Cronartium flaccidum	Scots pine blister rust	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Dendrolimus pini	Pine-tree lappet	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Dendrolimus punctatus	Masson pine moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Dendrolimus sibiricus	Siberian silk moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Diprion pini	Pine sawfly	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Epiphyas postvittana	Light brown apple moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Hylobius abietis	Large pine weevil	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Ips sexdentatus	Six-toothed bark beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Lymantria monacha	Nun moth 	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus alternatus	Japanese pine sawyer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus saltuarius	Sakhalin pine sawyer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus sutor	Small white-marmorated longhorned beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Monochamus urussovii	Black fir sawyer	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Orthotomicus erosus	Mediterraneran pine engraver	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Panolis flammea	Pine beauty moth	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Pseudocercospora pini-densiflorae	Needle blight of pine	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
Tetropium castaneum	Black spruce beetle	http://purl.obolibrary.org/obo/RO_0002556	pathogenOf	Pine*	Priority Pest List 2018 as approved by the National Cooperative Agricultural Pest Survey (CAPS) of the United States	http://caps.ceris.purdue.edu/pest-lists
